,logFC,logCPM,F,PValue,FDR,gene_symbol,cell_type
PRKAG2-AS1,-0.6916363192407562,2.8495005468654946,0.871994924319966,0.47617534865502675,0.715999952440729,PRKAG2-AS1,NK_cells
AC015883.1,-0.6931603101501244,1.52894774341215,0.6733789605186653,0.47617534865549704,0.715999952440729,AC015883.1,NK_cells
ZNF449,-0.7000200148146901,2.152113482463889,0.5772989049921858,0.4761753486572388,0.715999952440729,ZNF449,NK_cells
ARMH1,-0.6976274176944617,3.750168921708659,0.6771171834230306,0.47617534867225464,0.715999952440729,ARMH1,NK_cells
KCTD21-AS1,-0.6885618129789115,2.1878447814756874,0.5481127715391733,0.47617535016029117,0.715999952440729,KCTD21-AS1,NK_cells
TRIM3,-0.7154739392821019,1.4105325049497648,0.5576641359334368,0.47617535022158813,0.715999952440729,TRIM3,NK_cells
SNX25,0.4567360384672392,2.5313805970200356,0.5321176971339873,0.47626591106568217,0.7160393881076648,SNX25,NK_cells
NFAT5,0.15281602192520602,4.975406388070348,0.531765735989514,0.4764094447778334,0.7161584441352359,NFAT5,NK_cells
ZNF131,-0.16792122394311174,5.723744322804234,0.8866313275936827,0.4766333460040329,0.7163975765856041,ZNF131,NK_cells
ACSS2,1.0826975118722981,2.190298798883419,0.5310605338439685,0.476697255363251,0.7163975765856041,ACSS2,NK_cells
PGRMC2,0.18914358776122808,5.3865824273596346,0.530347619163306,0.47698851410340715,0.716738512484261,PGRMC2,NK_cells
MDS2,1.2260348581489018,3.124823629338849,0.6790747451072563,0.47705931686190983,0.7167481366999267,MDS2,NK_cells
GTF2IP12,-0.8050683598955283,1.7643288500741419,0.5299422611689353,0.4771542566064505,0.7167940175502489,GTF2IP12,NK_cells
USP24,-0.21704665965823708,4.427345489918297,0.5292763767516923,0.4774267356721744,0.7171065543901891,USP24,NK_cells
SPTY2D1,0.17026163253146132,5.371402482972705,0.5288678582446571,0.47759403197853745,0.7172610411443964,SPTY2D1,NK_cells
GINM1,-0.20283841414766016,5.212554947420824,0.7934291474621123,0.47784341860981094,0.7175387546043167,GINM1,NK_cells
CRNKL1,-0.16774217785632659,5.122649311214837,0.6090531665856178,0.4781586120958625,0.7179151966311818,CRNKL1,NK_cells
UQCRC1,0.18262207852140794,4.7930668967096945,0.5432945770104127,0.47828290167617193,0.7180049495084696,UQCRC1,NK_cells
TXNRD1,0.18854329928108066,5.185044412702659,0.6614083299386329,0.47910123073504407,0.7189453956546189,TXNRD1,NK_cells
ATAT1,-0.683569811103481,2.1947389016300463,0.5251198525292033,0.47913358517774995,0.7189453956546189,ATAT1,NK_cells
RAB11FIP2,-0.3106221962461688,3.8373482850713416,0.6608820104224543,0.47916773977593136,0.7189453956546189,RAB11FIP2,NK_cells
RBM34,-0.2966947414390526,3.5783965011228087,0.8500817342885935,0.47916773988912514,0.7189453956546189,RBM34,NK_cells
ATP11A,0.40274381841960827,3.178378615092987,1.0532774712688266,0.47945588183379406,0.7191936697171375,ATP11A,NK_cells
ZNF805,-0.5116682724647733,2.3634618159985252,0.5243219075649423,0.47946244647809166,0.7191936697171375,ZNF805,NK_cells
PQBP1,-0.17095648215588843,5.688137141104358,0.7349350785099241,0.4796122213455435,0.7193213884349682,PQBP1,NK_cells
SMYD4,-0.33550476138667135,3.6891231892353966,0.7670483193434529,0.4798297968064752,0.7194538115013541,SMYD4,NK_cells
MPP7,-0.35642876388342387,3.93503294319866,0.7951337788316286,0.47982979719447905,0.7194538115013541,MPP7,NK_cells
DCLRE1B,0.6709715792384282,1.5745415174672204,0.5351204124438967,0.4802871858867051,0.7199002979653766,DCLRE1B,NK_cells
AC026124.2,0.6811781187029718,1.729360891757326,0.5652028611678296,0.4802871873800276,0.7199002979653766,AC026124.2,NK_cells
SZT2,-0.26798099334183545,3.9629156951715454,0.5970304421738536,0.48038231391895225,0.7199002979653766,SZT2,NK_cells
CREBZF,0.1656196010030506,6.033241112351525,0.5220852735261593,0.48038629945991485,0.7199002979653766,CREBZF,NK_cells
FOXK2,0.2689949432223737,3.8212545314595063,0.5218981232934274,0.4804637406949206,0.7199194176002243,FOXK2,NK_cells
PPP2R5E,-0.1415508292899605,5.680728780901198,0.5211436747480599,0.4807761418969425,0.7202905450683766,PPP2R5E,NK_cells
AL133330.1,-0.5874856941338092,2.2314184499892686,0.519329625062181,0.4815287255770895,0.7213209576948864,AL133330.1,NK_cells
ZMIZ2,0.27823471875670125,3.3593037077592443,0.6050777303541974,0.4821124981274441,0.7220982511315372,ZMIZ2,NK_cells
FAM53C,0.2681943730740855,3.7136901232632065,0.6122158533877974,0.48248710060732347,0.7225620868890622,FAM53C,NK_cells
TMEM184C,-0.3205807890502639,3.244492146611445,0.5163086716024279,0.48278649707629584,0.722905336283292,TMEM184C,NK_cells
ATXN1,-0.1733609900252944,5.2064079796034735,0.5161655970724726,0.48284620574393466,0.722905336283292,ATXN1,NK_cells
TMEM39A,-0.380137837456305,3.2627702763424327,0.5157066349683994,0.48303782794806993,0.7229503384147555,TMEM39A,NK_cells
CCL4L2,-0.41337898306822196,7.6280531742166735,0.5156445210844021,0.4830637712704273,0.7229503384147555,CCL4L2,NK_cells
NAGPA,-0.43359059433202646,3.592747921770311,0.5153965716377494,0.4831673570164121,0.7229503384147555,NAGPA,NK_cells
PSEN1,-0.25883417492488525,3.918101376103334,0.51526253764703,0.48322336822640966,0.7229503384147555,PSEN1,NK_cells
ASNSD1,-0.15622800542990375,5.861148512130371,0.7783465515319667,0.48325090191937903,0.7229503384147555,ASNSD1,NK_cells
FP565260.6,-0.47829591286967665,1.9105166526275055,0.6014760837646693,0.4832659944120199,0.7229503384147555,FP565260.6,NK_cells
DCAF8,-0.30055892708306453,4.05909265883678,0.5145293371957014,0.4835299614033032,0.7232455443387042,DCAF8,NK_cells
CYFIP2,0.15811379062603984,6.157061479634636,0.6598450284848728,0.48381351497351627,0.7232455443387042,CYFIP2,NK_cells
ZBTB18,0.49418991957663366,3.544602867024399,0.5137249710071788,0.4838666976656745,0.7232455443387042,ZBTB18,NK_cells
MRPS5,-0.15519362747580523,6.068881879326256,0.513527127474442,0.48394958375725194,0.7232455443387042,MRPS5,NK_cells
ZFP69B,0.6713926745005715,2.1375805712378186,0.5131918901130852,0.4840900864093258,0.7232455443387042,ZFP69B,NK_cells
SREBF2,-0.33683863264299807,3.4362938294899315,0.5704283191641754,0.4841042478975339,0.7232455443387042,SREBF2,NK_cells
ZER1,-0.3604714902251234,2.9938449081014737,0.717181596444294,0.48410424792278883,0.7232455443387042,ZER1,NK_cells
EID2B,-0.34807640371454335,3.8207981645331808,0.5907506719554355,0.48410424834493304,0.7232455443387042,EID2B,NK_cells
ACOT7,-0.3650026155459621,2.4954516929287704,0.7209169421159247,0.48410424835872223,0.7232455443387042,ACOT7,NK_cells
ZNF575,-1.0365461073344937,1.5830776966422193,0.5131368883027215,0.48411314513237613,0.7232455443387042,ZNF575,NK_cells
COMMD3,0.13921254382915776,6.0432162783917445,0.6059625819890969,0.4845527539797003,0.7237846118801783,COMMD3,NK_cells
FUZ,0.46115368827451564,1.9551035598824322,0.51196703629438,0.48460403663352103,0.7237846118801783,FUZ,NK_cells
PLXND1,0.49003881764675933,2.742732096405996,0.511565737215656,0.4847726264581105,0.7239392637164591,PLXND1,NK_cells
AGAP2,0.24177037905939858,3.883335911899185,0.5111920606700341,0.4849297025700584,0.7239691442850955,AGAP2,NK_cells
SCD5,0.6967909324788981,1.0493586808940745,0.5110062615336592,0.4850078364421404,0.7239691442850955,SCD5,NK_cells
BECN1,-0.16300224552335274,5.364419420120211,0.6610421062242754,0.48513872303129973,0.7239691442850955,BECN1,NK_cells
CFAP20,0.21037632962615677,4.470807850601474,0.5105768745200141,0.4851884889810152,0.7239691442850955,CFAP20,NK_cells
NMRAL1,0.20596845378188455,4.208693286948634,0.6695197433688502,0.4853052418232223,0.7239691442850955,NMRAL1,NK_cells
GNAQ,0.33483890790542814,4.513450877944808,0.6450770799584156,0.4853059103899026,0.7239691442850955,GNAQ,NK_cells
NUP133,0.3441583513753735,3.0959389970454048,0.837577028712882,0.48530591082229735,0.7239691442850955,NUP133,NK_cells
MMS22L,0.3126121541045125,3.6439437130146635,0.6053863705822773,0.48531300858141035,0.7239691442850955,MMS22L,NK_cells
CES2,-0.30623274301359166,3.6870081391779133,0.6912805399641612,0.4856558809609526,0.7243835372682126,CES2,NK_cells
SLC25A4,-0.2970850590262692,3.585813460290134,0.5092217409580664,0.4857593843752608,0.7244408345299012,SLC25A4,NK_cells
AC093323.1,-0.173164694021761,5.093954975161251,0.508933445402214,0.4858809879128084,0.7245251065741637,AC093323.1,NK_cells
AC007406.5,-0.4709135102372558,2.6625926590500355,0.5085933968714922,0.48602448843115975,0.7246420035149106,AC007406.5,NK_cells
PITRM1,-0.47285414298415546,2.935791522621307,0.5075731461986427,0.4864554733873604,0.7251874388965069,PITRM1,NK_cells
DSE,0.414061808135251,2.6831558302645777,0.6697566376485515,0.48685221628382325,0.7255288829377402,DSE,NK_cells
FOXP4,0.5100479684481728,1.7180572126320137,0.506621594773566,0.4868580325517432,0.7255288829377402,FOXP4,NK_cells
SCAMP4,0.24836539900592539,3.567689006818517,0.5065695327653199,0.4868800742733137,0.7255288829377402,SCAMP4,NK_cells
ASAP1-IT2,-0.9868118241391179,1.2888362617502163,0.5059021482086634,0.4871627805679508,0.7258529782759429,ASAP1-IT2,NK_cells
CPQ,-0.3471466650327037,4.338504477301507,0.5052189858968308,0.487452464295405,0.7261873815563991,CPQ,NK_cells
TMEM192,-0.29033540068422425,3.9128328124654033,0.6518760356936975,0.48769418404341086,0.7264502500539565,TMEM192,NK_cells
DNPH1,-0.3301439467842945,5.630256574433414,0.5040203771456759,0.4879614348553135,0.7267510731887648,DNPH1,NK_cells
COG2,0.18378672608186927,4.755130884957978,0.6023458512153331,0.488123108267849,0.7267602539710872,COG2,NK_cells
NADK2,-0.43420354729977384,2.7979369369847578,0.5930244061023521,0.4881634904580986,0.7267602539710872,NADK2,NK_cells
RPL18AP7,-0.4591065659301172,2.5603298198536706,0.5531888613383931,0.4881634913466171,0.7267602539710872,RPL18AP7,NK_cells
UHRF1BP1,-0.4994768368014187,1.8441537519329296,0.5033850312428083,0.48823159757963297,0.726764435075741,UHRF1BP1,NK_cells
CCDC92,-0.2062294850438888,4.263700891855435,0.5031213716911258,0.48834378730654115,0.7268342274300352,CCDC92,NK_cells
TEKT4P2,0.8386787229174931,2.7447968763546453,0.5029555713340658,0.4884143598459829,0.7268420678012822,TEKT4P2,NK_cells
STARD4,-0.26491163413374813,3.800953769489869,0.5027389639404017,0.48850658489296495,0.7268821243126604,STARD4,NK_cells
TXN2,0.15000595727219934,5.896952686361456,0.6452995950309123,0.488782753963777,0.727195836334292,TXN2,NK_cells
ZFAT,-0.7951189422260813,1.6219141584056904,0.5017820288153085,0.48891438089753014,0.7272944479269594,ZFAT,NK_cells
NFYC-AS1,-0.624694724097747,2.340005933598602,0.5011176011135433,0.48919787256012426,0.7276189124140295,NFYC-AS1,NK_cells
ATXN2L,0.17202841348295794,4.896677878291364,0.5079996358455602,0.4896800101344469,0.7281903177283979,ATXN2L,NK_cells
RAB27B,-0.41107115706359815,2.302329533273261,0.499912233121907,0.4897128956151895,0.7281903177283979,RAB27B,NK_cells
SMG6,0.19039527570846135,4.930776988248821,0.5826637803381174,0.48997270331346693,0.7284793197807757,SMG6,NK_cells
AC009133.1,-0.35243203506648924,3.1907794977919344,0.4988628342370359,0.4901620436270837,0.7286423602341324,AC009133.1,NK_cells
STX17,0.15952988642604032,5.110514489804843,0.5197747659548372,0.4902405769230146,0.7286423602341324,STX17,NK_cells
EPB41L4A-AS1,-0.19194944823440807,7.095111181483969,0.4985904011209226,0.4902787633237572,0.7286423602341324,EPB41L4A-AS1,NK_cells
NBPF19,0.3658110896361133,3.968398908307869,0.4978110456332121,0.4906129327078792,0.7289672377110552,NBPF19,NK_cells
NDUFA6,0.11408407066875459,6.629816580550582,0.516919342312672,0.4906283537909717,0.7289672377110552,NDUFA6,NK_cells
MTMR14,0.21657732554516287,4.546376338444682,0.49741701203003336,0.49078203575437673,0.7290777831265416,MTMR14,NK_cells
DCTN1,-0.22478921920481923,4.178201710504508,0.5350754605103734,0.4908337672028011,0.7290777831265416,DCTN1,NK_cells
ZNF35,0.45213353483892577,1.7410845618057333,0.49711150303607005,0.4909132174134272,0.729098493436275,ZNF35,NK_cells
AGPAT5,0.2840101175268753,4.00075391357088,0.4962655352021451,0.4912767835400529,0.7295411075117797,AGPAT5,NK_cells
FTH1P10,-0.8266457766804447,2.711578920160786,0.4955404645897555,0.49158876538922724,0.729907011577121,FTH1P10,NK_cells
KBTBD4,-0.31958278435321363,3.4926165434342566,0.7254866189570885,0.4919193487594577,0.7301976304186263,KBTBD4,NK_cells
FOXN3,0.14597631441617898,5.929347146418914,0.4945030714709919,0.4920357328039029,0.7301976304186263,FOXN3,NK_cells
TEX10,-0.4222926611576964,3.3983350599122133,0.494426512863904,0.49206874660660826,0.7301976304186263,TEX10,NK_cells
AP001462.1,-0.45783190168372,2.186637166283671,0.49433222776486113,0.49210940977592155,0.7301976304186263,AP001462.1,NK_cells
RBM18,-0.20009206859646084,4.379386105749935,0.4943250004086303,0.4921125270233707,0.7301976304186263,RBM18,NK_cells
FAM160B1,0.20389060032291054,4.00252682970726,0.4978782899066254,0.49254542824303005,0.7306451574649838,FAM160B1,NK_cells
MRPL15,0.2257321736654315,4.457267178363978,0.7495544137691107,0.4925454282533489,0.7306451574649838,MRPL15,NK_cells
AC099548.2,0.4243650824348921,2.74280684990031,0.531527567399876,0.49273573417059585,0.7308300534806412,AC099548.2,NK_cells
AL645924.2,0.21243385500952724,4.142032049759955,0.492503963494335,0.49289906076003764,0.730974889574846,AL645924.2,NK_cells
UBXN7,0.17091676572642497,4.906440951375182,0.49213149869865686,0.4930602040669877,0.7310245040755535,UBXN7,NK_cells
CDCA7,0.6145849727521316,2.214139901066114,0.49212301137349285,0.49306387709750055,0.7310245040755535,CDCA7,NK_cells
TBC1D24,0.4204389517769597,2.524552558671944,0.49160374111138255,0.4932886907598065,0.7311573947725587,TBC1D24,NK_cells
MBD2,0.1870065562049709,6.18604701971551,0.49147990714648254,0.4933423300458213,0.7311573947725587,MBD2,NK_cells
IL18BP,-0.5658381493609143,2.3933119680102197,0.49146084657691935,0.49335058712865365,0.7311573947725587,IL18BP,NK_cells
RGS2,0.3813294276796341,4.074687445075194,0.49098402240756683,0.49355722700068605,0.7313662543626195,RGS2,NK_cells
HIST1H3H,0.5505842402283895,1.4518263121258088,0.5153554343388076,0.49371322305861726,0.73140265987992,HIST1H3H,NK_cells
AP003486.1,0.5775572582498117,1.8075385964914135,0.5408089231206057,0.49371322405012036,0.73140265987992,AP003486.1,NK_cells
MGAT5,0.298384080187873,3.7328741270590227,0.7357062463483262,0.4939202124169837,0.7316119196434694,MGAT5,NK_cells
RYBP,-0.19402576687584816,5.018307121509896,0.48984735248624134,0.49405043240948776,0.7317074268419959,RYBP,NK_cells
NMT2,-0.19598527684051187,5.3096009462846485,0.48951228466394847,0.4941959839813903,0.7318196890630168,NMT2,NK_cells
AL589880.1,-1.3529516972839537,1.9516679781348654,0.48927954652305217,0.4942971282372516,0.7318196890630168,AL589880.1,NK_cells
CRYBG1,0.31017664617894747,4.635389303957986,0.4892189048343409,0.49432348808407545,0.7318196890630168,CRYBG1,NK_cells
ZNF134,-0.3220472105758283,3.658945142442602,0.48898998426841833,0.4944230178751169,0.7318696886487632,ZNF134,NK_cells
RPL11P3,0.546440158125739,1.8088374644134382,0.48851030029425657,0.49463168795515877,0.7319576609194859,RPL11P3,NK_cells
ABT1,-0.1640558279487663,5.796291956796575,0.6291659857123288,0.4947255430692963,0.7319576609194859,ABT1,NK_cells
TCIRG1,0.243325787993493,3.9320179372954374,0.49319709843692494,0.4948003534616061,0.7319576609194859,TCIRG1,NK_cells
DESI2,-0.20050885714238972,4.708643382290203,0.5835723127227662,0.4948102169030842,0.7319576609194859,DESI2,NK_cells
TLE3,-0.3137606121682117,4.288371351748885,0.48809776510201225,0.4948112705083748,0.7319576609194859,TLE3,NK_cells
TMEM218,-0.27200536887768806,3.865597012594372,0.7165524083714331,0.4951966069557464,0.7321551523639812,TMEM218,NK_cells
ABCA5,-0.2760631499312005,4.077912174874902,0.5566610360782467,0.49519660755398376,0.7321551523639812,ABCA5,NK_cells
GK,-0.6896584928813685,2.9500782375228303,0.4868991569267709,0.4953336899991535,0.7321551523639812,GK,NK_cells
CHMP4A,-0.26896042720352636,4.225107917543876,0.4865410362649262,0.49548996613798835,0.7321551523639812,CHMP4A,NK_cells
SNIP1,0.17869888896357924,4.654144744026478,0.48653685459435936,0.49549179143900535,0.7321551523639812,SNIP1,NK_cells
SLC38A6,-0.5208005298502946,3.223512170569597,0.486473016035684,0.4955196584602164,0.7321551523639812,SLC38A6,NK_cells
HMBOX1,-0.2799423290378489,4.209991384590913,0.48642240800813663,0.49554175199686246,0.7321551523639812,HMBOX1,NK_cells
POLR1A,0.3519946264461831,2.7157866916338427,0.502541332089965,0.4956203211158927,0.7321551523639812,POLR1A,NK_cells
MFSD14C,0.21292879962976846,4.923513381554059,0.655405112620219,0.49571224861273666,0.7321551523639812,MFSD14C,NK_cells
HLA-DRB1,0.2264657031842454,6.213114276895678,0.48602083441452865,0.4957171249296719,0.7321551523639812,HLA-DRB1,NK_cells
RPL22P1,-0.24221828812039722,5.580944148229825,0.4857727488366222,0.49582552180939754,0.7321551523639812,RPL22P1,NK_cells
XPO7,0.2493337507934539,3.7894684675887547,0.48575956592289005,0.495831283027389,0.7321551523639812,XPO7,NK_cells
PHACTR1,0.4921976567848105,1.7531913074042513,0.6376244017979729,0.49586572607283685,0.7321551523639812,PHACTR1,NK_cells
AC099778.1,0.5078089112279898,1.7858812314984072,0.5304600863912877,0.4958657267313289,0.7321551523639812,AC099778.1,NK_cells
MZT2A,-0.17921767681000267,7.224555769463868,0.4853095303060891,0.49602802871528406,0.7322976468498622,MZT2A,NK_cells
MORF4L1P1,0.4908354388503905,1.3634057296527127,0.4849735189849586,0.4961750147564433,0.7324174952571901,MORF4L1P1,NK_cells
LIPT2,0.90263512105306,1.3330980614714802,0.4844482658575067,0.49640493653555096,0.7326597193529615,LIPT2,NK_cells
SDCBP2-AS1,-0.5130007566309812,2.8199460416879063,0.4838889357986814,0.49664998057730747,0.7329075814690607,SDCBP2-AS1,NK_cells
ZNF845,0.31112171212501155,3.0477914231705325,0.7809865765976409,0.49675425402022777,0.7329075814690607,ZNF845,NK_cells
AC005332.2,0.5300585743690208,1.4409765880115935,0.48361419784117715,0.49677042179717823,0.7329075814690607,AC005332.2,NK_cells
SDAD1P1,-0.6147446436132291,2.5535791285867107,0.48339348676318167,0.4968672155472408,0.7329532285010987,SDAD1P1,NK_cells
ZNF524,0.20838913353531385,5.065309896900868,0.7515363545533829,0.4969610490732527,0.7329944972416251,ZNF524,NK_cells
CRYZ,-0.4321209070427392,3.2613960312386996,0.48273123358555836,0.4971578482665747,0.7331034071463332,CRYZ,NK_cells
RPL10P16,-0.8957669784195338,1.6926863899554128,0.5812454070134389,0.4971666232830659,0.7331034071463332,RPL10P16,NK_cells
COPE,0.09883090748001085,7.389918381057305,0.4822358152534634,0.49737546009863687,0.7333141967012622,COPE,NK_cells
SSX2IP,-0.25735500193155664,3.3936575726478195,0.48169015935183696,0.49761533249787304,0.7335706822120962,SSX2IP,NK_cells
MIR222HG,0.5076333654760151,1.6389548689690758,0.4813410821070632,0.4977688948659855,0.7336790194819073,MIR222HG,NK_cells
FRMD8,-0.3256045084184162,3.6140060489737293,0.5000634189161948,0.4978206608380381,0.7336790194819073,FRMD8,NK_cells
RELL1,0.4052983578681119,2.7232579943753477,0.48103760133281226,0.49790246664610827,0.7336896222309732,RELL1,NK_cells
ICE1,0.13700845223138947,5.4057105638082605,0.48623854743206807,0.49795969508829935,0.7336896222309732,ICE1,NK_cells
